Department,Subject,Course,Section,Instructor,A,B,C,D,F,P,NP,IX,W,EW,Total
Modern Languages and Culture,FRENCH,FRENCH 1,2251,CHEVANT-AKSOY A,16,5,2,2,1,0.0,2,0.0,3,0.0,31
Modern Languages and Culture,FRENCH,FRENCH 1,4113,POURABEDI M,8,6,5,3,3,0.0,0.0,0.0,5,0.0,30
Modern Languages and Culture,FRENCH,FRENCH 2,2252,GARDNER MA,7,8,2,1,1,2,2,0.0,5,0.0,28
Modern Languages and Culture,FRENCH,FRENCH 2,4114,ISNER-BALL D R,9,3,1,0.0,0.0,1,0.0,0.0,6,0.0,20
Modern Languages and Culture,FRENCH,FRENCH 3,2253,CHEVANT-AKSOY A,12,9,1,0.0,2,0.0,0.0,0.0,1,0.0,25
Modern Languages and Culture,FRENCH,FRENCH 4,4115,CHEVANT-AKSOY A,15,3,1,0.0,1,1,1,0.0,2,0.0,24
Modern Languages and Culture,GERMAN,GERMAN 1,2280,LASHGARI RENSEL M,11,1,1,2,0.0,1,0.0,0.0,6,0.0,22
Modern Languages and Culture,GERMAN,GERMAN 1,4120,TANAKA D J,9,3,2,1,1,2,0.0,0.0,2,0.0,20
Modern Languages and Culture,HEBREW,HEBREW 1,4125,ZWANG-WEISSMAN,17,5,0.0,0.0,0.0,2,2,0.0,8,1,35
Modern Languages and Culture,HEBREW,HEBREW 2,3237,MARGOLIS F S,7,3,6,0.0,6,2,0.0,0.0,5,0.0,29
Modern Languages and Culture,ITAL,ITAL 1,2380,KEMITCH F A,11,4,4,0.0,3,0.0,0.0,0.0,7,0.0,29
Modern Languages and Culture,ITAL,ITAL 1,2379,LORENZI P,11,6,3,0.0,6,0.0,2,1,5,0.0,34
Modern Languages and Culture,ITAL,ITAL 2,3302,WEISBERG A N,13,2,1,2,1,0.0,0.0,0.0,1,0.0,20
Modern Languages and Culture,JAPAN,JAPAN 1,2381,TSUBOI Y,14,3,1,2,2,0.0,0.0,0.0,11,0.0,33
Modern Languages and Culture,JAPAN,JAPAN 1,2382,KITAZONO Y,13,5,1,1,3,1,1,0.0,9,0.0,34
Modern Languages and Culture,JAPAN,JAPAN 1,2383,TSUBOI Y,19,4,2,1,2,0.0,0.0,0.0,6,0.0,34
Modern Languages and Culture,JAPAN,JAPAN 1,4128,TAKEMORI K,15,1,1,1,5,2,1,0.0,6,0.0,32
Modern Languages and Culture,JAPAN,JAPAN 2,2384,HASHIMOTO Y,15,1,1,0.0,2,1,0.0,0.0,4,0.0,24
Modern Languages and Culture,JAPAN,JAPAN 2,4130,KROUPA R A,11,6,3,1,1,0.0,0.0,0.0,6,0.0,28
Modern Languages and Culture,JAPAN,JAPAN 3,4131,KATO N K,9,6,3,0.0,0.0,1,1,0.0,3,0.0,23
Modern Languages and Culture,JAPAN,JAPAN 4,4132,TSUBOI Y,13,4,0.0,1,3,1,0.0,0.0,2,1,25
Modern Languages and Culture,JAPAN,JAPAN 9,2386,NISHIJIMA R,22,7,0.0,2,5,0.0,0.0,0.0,9,0.0,45
Modern Languages and Culture,KOREAN,KOREAN 1,2477,LEE J M,14,2,2,0.0,5,1,1,0.0,7,0.0,32
Modern Languages and Culture,KOREAN,KOREAN 1,2478,CHA J,11,3,4,1,3,1,0.0,0.0,7,0.0,30
Modern Languages and Culture,KOREAN,KOREAN 1,4139,PARK JI,11,10,2,1,0.0,0.0,0.0,0.0,2,0.0,26
Modern Languages and Culture,KOREAN,KOREAN 2,3198,TARK E,9,5,3,0.0,0.0,1,0.0,0.0,1,0.0,19
Modern Languages and Culture,KOREAN,KOREAN 2,4140,CHA J,10,9,1,2,0.0,2,0.0,0.0,6,0.0,30
Modern Languages and Culture,KOREAN,KOREAN 4,2479,CHA J,18,2,2,0.0,0.0,2,0.0,0.0,0.0,0.0,24
Modern Languages and Culture,KOREAN,KOREAN 9,2480,LEE J M,10,8,6,1,2,1,2,0.0,10,0.0,40
Modern Languages and Culture,LING,LING 1,2484,AL RIFAE K,12,4,1,2,4,1,0.0,0.0,2,0.0,26
Modern Languages and Culture,LING,LING 1,2485,GAINES S G,31,8,3,2,1,0.0,0.0,0.0,1,0.0,46
Modern Languages and Culture,LING,LING 1,2486,FALCE-ROBINSON J,28,4,3,1,3,1,1,0.0,3,0.0,44
Modern Languages and Culture,LING,LING 1,2487,GAINES S G,31,3,3,2,2,0.0,0.0,0.0,0.0,0.0,41
Modern Languages and Culture,PERSIN,PERSIN 2,2821,POURZANGI B,13,2,0.0,0.0,0.0,2,0.0,0.0,2,0.0,19
Modern Languages and Culture,RUSS,RUSS 2,4237,RAZOR S,15,4,2,0.0,1,0.0,1,0.0,1,0.0,24
Modern Languages and Culture,SPAN,SPAN 1,3075,ESPINAL J,20,6,4,0.0,1,1,1,0.0,3,0.0,36
Modern Languages and Culture,SPAN,SPAN 1,3076,ZARATE S,2,3,4,0.0,1,0.0,0.0,0.0,3,0.0,13
Modern Languages and Culture,SPAN,SPAN 1,3077,ESPINAL J,21,5,2,1,4,0.0,1,0.0,3,0.0,37
Modern Languages and Culture,SPAN,SPAN 1,3078,CANDELARIA C,8,6,4,0.0,0.0,1,0.0,0.0,7,0.0,26
Modern Languages and Culture,SPAN,SPAN 1,3079,TRIVES T,5,9,1,4,2,1,3,0.0,6,0.0,31
Modern Languages and Culture,SPAN,SPAN 1,4239,MONROE M,11,6,1,2,0.0,0.0,1,0.0,6,0.0,27
Modern Languages and Culture,SPAN,SPAN 2,3080,MONROE M,11,6,2,0.0,2,0.0,0.0,0.0,3,0.0,24
Modern Languages and Culture,SPAN,SPAN 2,3081,ESPINAL J,11,6,2,0.0,5,2,0.0,0.0,5,0.0,31
Modern Languages and Culture,SPAN,SPAN 2,3082,MIZUKI A H,6,8,2,1,1,0.0,0.0,0.0,2,0.0,20
Modern Languages and Culture,SPAN,SPAN 3,3083,LEE CHAN A,7,5,0.0,2,2,0.0,0.0,0.0,5,0.0,21
Modern Languages and Culture,SPAN,SPAN 4,3084,LEE CHAN A,8,0.0,1,1,4,2,1,0.0,4,0.0,21
Modern Languages and Culture,SPAN,SPAN 11,3085,LEE CHAN A,3,1,3,4,3,0.0,0.0,0.0,4,0.0,18
Modern Languages and Culture,SPAN,SPAN 11,3086,AREVALO L H,8,5,3,2,8,0.0,1,0.0,1,0.0,28
Modern Languages and Culture,SPAN,SPAN 20,3087,AREVALO L H,14,6,0.0,0.0,2,0.0,0.0,0.0,3,0.0,25
Music,MUSIC,MUSIC 1,2699,CHOU L,17,7,5,2,4,0.0,0.0,0.0,5,0.0,40
Music,MUSIC,MUSIC 1,2700,KOZLOVA YU V,9,2,2,1,6,1,0.0,0.0,4,0.0,25
Music,MUSIC,MUSIC 1,2701,KOZLOVA YU V,7,2,1,2,3,0.0,1,0.0,1,0.0,17
Music,MUSIC,MUSIC 1,4196,KIM J,5,2,1,1,0.0,0.0,0.0,0.0,1,0.0,10
Music,MUSIC,MUSIC 2,2703,AGUIAR J A,6,4,1,1,1,0.0,0.0,0.0,4,0.0,17
Music,MUSIC,MUSIC 2,2704,AGUIAR J A,12,5,6,0.0,1,1,1,0.0,4,0.0,30
Music,MUSIC,MUSIC 3,2705,DRISCOLL B S,4,3,4,0.0,3,1,0.0,0.0,3,0.0,18
Music,MUSIC,MUSIC 4,2706,DRISCOLL B S,6,5,2,0.0,0.0,0.0,0.0,0.0,2,0.0,15
Music,MUSIC,MUSIC 5,2707,AGUIAR J A,6,1,1,1,1,1,1,0.0,3,0.0,15
Music,MUSIC,MUSIC 5,2708,ARBURY D B,3,4,0.0,1,0.0,0.0,0.0,0.0,5,0.0,13
Music,MUSIC,MUSIC 6,2709,CHEESMAN J M,3,2,4,0.0,1,0.0,0.0,0.0,9,0.0,19
Music,MUSIC,MUSIC 6,2710,CHEESMAN J M,5,4,3,3,2,1,1,0.0,5,0.0,24
Music,MUSIC,MUSIC 7,2711,DRISCOLL B S,5,7,0.0,0.0,2,1,0.0,0.0,2,0.0,17
Music,MUSIC,MUSIC 8,2712,DRISCOLL B S,6,2,5,0.0,0.0,0.0,0.0,0.0,2,0.0,15
Music,MUSIC,MUSIC 29,2713,TERRY L,7,4,3,1,2,0.0,0.0,0.0,0.0,0.0,17
Music,MUSIC,MUSIC 31,2714,BERGMAN J F,4,1,1,0.0,2,0.0,0.0,2,2,0.0,12
Music,MUSIC,MUSIC 32,2715,BERGMAN J F,1,1,3,1,1,0.0,0.0,0.0,1,0.0,8
Music,MUSIC,MUSIC 32,2716,BERGMAN J F,13,4,5,3,4,0.0,1,0.0,6,0.0,36
Music,MUSIC,MUSIC 32,2717,BERGMAN J F,15,4,6,0.0,7,0.0,1,0.0,9,0.0,42
Music,MUSIC,MUSIC 32,2718,BERGMAN J F,8,4,2,0.0,1,0.0,0.0,1,2,0.0,18
Music,MUSIC,MUSIC 33,2720,FIDDMONT F K,16,2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,20
Music,MUSIC,MUSIC 33,2721,FIDDMONT F K,25,5,1,0.0,2,5,2,0.0,0.0,0.0,40
Music,MUSIC,MUSIC 33,2722,FIDDMONT F K,28,2,1,0.0,2,2,0.0,0.0,2,0.0,37
Music,MUSIC,MUSIC 36,4197,PARNELL D J,10,2,0.0,0.0,2,0.0,0.0,0.0,2,0.0,16
Music,MUSIC,MUSIC 36,2723,PARNELL D J,20,4,0.0,0.0,4,0.0,0.0,1,2,0.0,31
Music,MUSIC,MUSIC 37,2724,TERRY L,2,2,1,0.0,2,0.0,0.0,0.0,1,0.0,8
Music,MUSIC,MUSIC 42,4198,DE STEFANO J D,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
Music,MUSIC,MUSIC 44,3202,ACUNA G,8,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,11
Music,MUSIC,MUSIC 45,2725,ADAIR-LYNCH T A,4,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,6
Music,MUSIC,MUSIC 50A,2726,SELVEY J D,5,0.0,1,0.0,1,0.0,0.0,0.0,7,1,15
Music,MUSIC,MUSIC 50A,2727,SELVEY J D,5,0.0,0.0,1,0.0,1,0.0,0.0,2,0.0,9
Music,MUSIC,MUSIC 50A,4253,DE STEFANO J D,17,0.0,0.0,0.0,1,0.0,0.0,0.0,4,0.0,22
Music,MUSIC,MUSIC 50A,4199,SELVEY J D,4,2,0.0,0.0,2,0.0,0.0,1,6,0.0,15
Music,MUSIC,MUSIC 50B,2728,SELVEY J D,1,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,3
Music,MUSIC,MUSIC 50B,2729,SELVEY J D,1,1,0.0,0.0,1,0.0,1,0.0,0.0,1,5
Music,MUSIC,MUSIC 50B,4254,DE STEFANO J D,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Music,MUSIC,MUSIC 50B,4200,SELVEY J D,1,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,4
Music,MUSIC,MUSIC 52,4201,GRAY G L,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Music,MUSIC,MUSIC 53,4202,PREPONIS A,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,19
Music,MUSIC,MUSIC 55,4203,SELVEY J D,26,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,28
Music,MUSIC,MUSIC 59,2730,SORENSEN K E,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
Music,MUSIC,MUSIC 59,2731,SELVEY J D,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
Music,MUSIC,MUSIC 60A,2732,CHOU L,9,4,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,17
Music,MUSIC,MUSIC 60A,2733,KOZLOVA YU V,8,3,0.0,0.0,1,1,0.0,0.0,3,0.0,16
Music,MUSIC,MUSIC 60A,2734,CHOU L,11,2,1,0.0,1,0.0,0.0,0.0,7,0.0,22
Music,MUSIC,MUSIC 60A,2735,KOZLOVA YU V,9,1,0.0,0.0,1,0.0,1,0.0,3,0.0,15
Music,MUSIC,MUSIC 60B,2736,CHOU L,17,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,20
Music,MUSIC,MUSIC 60B,2737,CHOU L,7,2,0.0,1,1,1,1,0.0,1,0.0,14
Music,MUSIC,MUSIC 60C,2738,KOZLOVA YU V,11,3,2,1,0.0,0.0,0.0,1,1,0.0,19
Music,MUSIC,MUSIC 60D,2739,CHOU L,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Music,MUSIC,MUSIC 61B,2740,CHOU L,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6
Music,MUSIC,MUSIC 64,2741,KOZLOVA YU V,18,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,19
Music,MUSIC,MUSIC 65A,4205,PREPONIS A,6,1,0.0,0.0,2,0.0,0.0,0.0,2,0.0,11
Music,MUSIC,MUSIC 65B,4206,PREPONIS A,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,6
Music,MUSIC,MUSIC 66,2742,TAKESUE S A,5,1,1,0.0,4,1,0.0,0.0,3,1,16
Music,MUSIC,MUSIC 70A,2743,SANDERSON A,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,9
Music,MUSIC,MUSIC 70B,2744,SANDERSON A,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Music,MUSIC,MUSIC 70C,2745,SANDERSON A,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2
Music,MUSIC,MUSIC 73A,2746,SMITH ME M,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5
Music,MUSIC,MUSIC 73B,2747,SMITH ME M,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Music,MUSIC,MUSIC 74,4207,JUAN M R,25,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,26
Music,MUSIC,MUSIC 76,4208,MC KEOWN K O,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Music,MUSIC,MUSIC 77,4209,MC KEOWN K O,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
Music,MUSIC,MUSIC 78,2748,WHALEY T L,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
Music,MUSIC,MUSIC 78,4210,FIDDMONT F K,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,21
Music,MUSIC,MUSIC 79A,2749,FIDDMONT F K,6,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,12
Music,MUSIC,MUSIC 84A,2750,CHEESMAN J M,15,0.0,2,0.0,1,0.0,0.0,0.0,3,0.0,21
Music,MUSIC,MUSIC 84A,3379,HARMON J M,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Music,MUSIC,MUSIC 84B,4211,CHEESMAN J M,10,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,13
Music,MUSIC,MUSIC 84C,4212,CHEESMAN J M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5
Music,MUSIC,MUSIC 87A,4213,CHEESMAN J M,8,1,2,1,1,1,0.0,0.0,3,0.0,17
Music,MUSIC,MUSIC 87B,4214,CHEESMAN J M,2,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,5
Music,MUSIC,MUSIC 88A,2751,DRISCOLL B S,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Music,MUSIC,MUSIC 88B,2752,DRISCOLL B S,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Music,MUSIC,MUSIC 92,2753,CHEESMAN J M,37,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
Music,MUSIC,MUSIC 94,2754,ARBURY D B,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Music,MUSIC,MUSIC 94,2755,CHEESMAN J M,18,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Philosophy and Social Science,ECON,ECON 1,1871,CHAN A K-C,5,7,5,1,8,2,2,0.0,6,0.0,36
Philosophy and Social Science,ECON,ECON 1,1872,GARCIA C P,1,2,2,4,18,0.0,1,0.0,10,0.0,38
Philosophy and Social Science,ECON,ECON 1,1873,URRUTIA A Q,28,6,5,0.0,2,0.0,0.0,0.0,3,0.0,44
Philosophy and Social Science,ECON,ECON 1,1874,URRUTIA A Q,21,14,3,2,0.0,0.0,0.0,0.0,3,0.0,43
Philosophy and Social Science,ECON,ECON 1,1875,BATTISTA C,10,6,7,2,1,0.0,0.0,0.0,8,0.0,34
Philosophy and Social Science,ECON,ECON 1,1876,BATTISTA C,6,15,9,0.0,4,2,1,0.0,1,0.0,38
Philosophy and Social Science,ECON,ECON 1,1877,KESKINEL M,24,18,3,1,2,0.0,0.0,0.0,1,0.0,49
Philosophy and Social Science,ECON,ECON 1,1878,GARCIA C P,4,2,4,1,16,1,0.0,0.0,9,0.0,37
Philosophy and Social Science,ECON,ECON 1,1879,GARCIA C P,3,3,3,2,17,0.0,2,0.0,9,0.0,39
Philosophy and Social Science,ECON,ECON 1,1880,GARCIA C P,3,3,2,0.0,20,0.0,2,0.0,9,0.0,39
Philosophy and Social Science,ECON,ECON 1,1881,BATTISTA C,5,7,12,5,4,0.0,1,0.0,6,0.0,40
Philosophy and Social Science,ECON,ECON 1,1882,BATTISTA C,11,6,4,1,0.0,0.0,1,0.0,0.0,0.0,23
Philosophy and Social Science,ECON,ECON 1,1883,CHAN A K-C,2,7,9,4,10,3,0.0,0.0,1,0.0,36
Philosophy and Social Science,ECON,ECON 1,1884,BROWN B C,27,9,4,1,0.0,0.0,0.0,0.0,3,0.0,44
Philosophy and Social Science,ECON,ECON 1,1885,SU B C,27,7,2,0.0,3,1,0.0,0.0,6,0.0,46
Philosophy and Social Science,ECON,ECON 1,3345,BROWN B C,16,8,3,3,2,0.0,1,0.0,3,0.0,36
Philosophy and Social Science,ECON,ECON 1,3388,BATTISTA C,3,5,8,3,3,1,0.0,0.0,7,0.0,30
Philosophy and Social Science,ECON,ECON 1,4081,CARTER T D,16,8,5,3,4,1,0.0,0.0,3,0.0,40
Philosophy and Social Science,ECON,ECON 2,1886,GARCIA C P,1,4,6,3,18,1,2,0.0,6,0.0,41
Philosophy and Social Science,ECON,ECON 2,1887,BATTISTA C,10,10,7,4,4,0.0,1,0.0,5,0.0,41
Philosophy and Social Science,ECON,ECON 2,1888,BATTISTA C,5,10,10,6,2,1,0.0,0.0,6,0.0,40
Philosophy and Social Science,ECON,ECON 2,1889,KESKINEL M,33,11,1,0.0,2,0.0,0.0,0.0,1,0.0,48
Philosophy and Social Science,ECON,ECON 2,1890,BROWN B C,41,9,2,0.0,1,0.0,0.0,0.0,0.0,0.0,53
Philosophy and Social Science,ECON,ECON 2,1891,SU B C,14,11,4,0.0,1,0.0,0.0,0.0,10,0.0,40
Philosophy and Social Science,ECON,ECON 2,1892,GARCIA C P,1,9,4,3,17,0.0,0.0,0.0,8,0.0,42
Philosophy and Social Science,ECON,ECON 2,1894,CHAN A K-C,5,16,5,5,1,0.0,0.0,0.0,2,0.0,34
Philosophy and Social Science,ECON,ECON 2,1895,URRUTIA A Q,20,5,1,0.0,0.0,0.0,1,0.0,1,0.0,28
Philosophy and Social Science,ECON,ECON 2,1896,URRUTIA A Q,26,8,3,0.0,6,0.0,0.0,0.0,2,0.0,45
Philosophy and Social Science,ECON,ECON 2,1897,CHAN A K-C,4,12,7,3,3,0.0,0.0,0.0,6,0.0,35
Philosophy and Social Science,ECON,ECON 2,3365,SU B C,14,12,3,0.0,0.0,0.0,0.0,0.0,15,0.0,44
Philosophy and Social Science,ECON,ECON 2,3389,KESKINEL M,15,11,1,1,3,0.0,0.0,0.0,10,0.0,41
Philosophy and Social Science,ECON,ECON 2,4082,CARTER T D,24,14,6,0.0,2,0.0,0.0,0.0,0.0,0.0,46
Philosophy and Social Science,ECON,ECON 2,4083,CHAN A K-C,4,8,6,8,3,0.0,0.0,0.0,7,0.0,36
Philosophy and Social Science,ECON,ECON 5,1898,BERMAN DIANNE R,2,6,2,0.0,4,1,0.0,0.0,2,0.0,17
Philosophy and Social Science,ECON,ECON 5,1899,BERMAN DIANNE R,1,3,1,1,2,1,0.0,0.0,1,0.0,10
Philosophy and Social Science,ECON,ECON 5,1900,BERMAN DIANNE R,0.0,4,0.0,0.0,3,0.0,0.0,0.0,3,0.0,10
Philosophy and Social Science,ECON,ECON 8,1904,URRUTIA A Q,7,1,1,0.0,3,0.0,0.0,0.0,3,0.0,15
Philosophy and Social Science,ECON,ECON 15,1901,ABDEL-RAHMAN A A,9,6,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,19
Philosophy and Social Science,ECON,ECON 15,1902,KANG K,14,9,5,0.0,1,0.0,0.0,0.0,0.0,0.0,29
Philosophy and Social Science,ECON,ECON 15,1903,ABDEL-RAHMAN A A,3,2,0.0,0.0,4,0.0,0.0,0.0,1,0.0,10
Philosophy and Social Science,ECON,ECON 15,3321,ABDEL-RAHMAN A A,7,2,2,0.0,1,0.0,1,0.0,2,0.0,15
Philosophy and Social Science,ECON,ECON 88A,1905,SCHULTZ C K,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Science,ENVRN,ENVRN 20,2142,HUFFAKER P,15,10,2,0.0,1,0.0,2,0.0,2,0.0,32
Philosophy and Social Science,GLOBAL,GLOBAL 5,2283,BERMAN DIANNE R,2,6,1,0.0,2,0.0,0.0,0.0,1,0.0,12
Philosophy and Social Science,GLOBAL,GLOBAL 5,2284,BERMAN DIANNE R,1,4,3,0.0,5,0.0,0.0,0.0,0.0,0.0,13
Philosophy and Social Science,GLOBAL,GLOBAL 5,2285,BERMAN DIANNE R,3,5,2,2,2,1,0.0,0.0,4,0.0,19
Philosophy and Social Science,GLOBAL,GLOBAL 10,2286,MONTEIRO N,16,8,4,1,2,3,1,0.0,9,0.0,44
Philosophy and Social Science,HIST,HIST 15,2348,ABDEL-RAHMAN A A,1,2,1,0.0,2,0.0,0.0,0.0,3,0.0,9
Philosophy and Social Science,HIST,HIST 15,2349,KANG K,7,1,4,0.0,0.0,0.0,0.0,0.0,1,0.0,13
Philosophy and Social Science,HIST,HIST 15,2350,ABDEL-RAHMAN A A,6,1,1,2,4,0.0,0.0,0.0,3,0.0,17
Philosophy and Social Science,HIST,HIST 15,3322,ABDEL-RAHMAN A A,3,2,2,0.0,2,0.0,0.0,0.0,1,0.0,10
Philosophy and Social Science,PHILOS,PHILOS 1,2822,HUFFAKER P,23,5,5,1,1,0.0,0.0,0.0,3,0.0,38
Philosophy and Social Science,PHILOS,PHILOS 1,2825,KATHERINE A L,8,10,10,1,0.0,1,0.0,0.0,14,0.0,44
Philosophy and Social Science,PHILOS,PHILOS 1,2826,MOHSEN A M,14,15,3,1,1,0.0,0.0,0.0,6,0.0,40
Philosophy and Social Science,PHILOS,PHILOS 1,2827,MOHSEN A M,17,10,2,1,2,1,0.0,0.0,8,0.0,41
Philosophy and Social Science,PHILOS,PHILOS 1,2828,MOHSEN A M,7,8,3,0.0,4,0.0,0.0,0.0,17,1,40
Philosophy and Social Science,PHILOS,PHILOS 1,2829,KATHERINE A L,7,10,7,4,0.0,1,0.0,0.0,5,0.0,34
Philosophy and Social Science,PHILOS,PHILOS 1,2830,QUESADA D M,36,1,2,2,3,0.0,0.0,0.0,1,0.0,45
Philosophy and Social Science,PHILOS,PHILOS 1,2831,ORTEGA G R,28,6,0.0,0.0,1,0.0,0.0,0.0,10,0.0,45
Philosophy and Social Science,PHILOS,PHILOS 1,3282,BENNET S E,17,3,2,1,5,0.0,1,0.0,1,0.0,30
Philosophy and Social Science,PHILOS,PHILOS 1,3337,DAILY M S,30,1,0.0,0.0,4,0.0,0.0,0.0,4,1,40
Philosophy and Social Science,PHILOS,PHILOS 1,2823,KATHERINE A L,6,11,5,1,1,0.0,0.0,1,12,0.0,37
Philosophy and Social Science,PHILOS,PHILOS 1,2824,DAILY M S,24,0.0,0.0,0.0,1,0.0,0.0,1,2,0.0,28
Philosophy and Social Science,PHILOS,PHILOS 2,2833,HUFFAKER P,15,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
Philosophy and Social Science,PHILOS,PHILOS 2,2832,DAILY M S,29,4,2,1,3,0.0,0.0,4,2,0.0,45
Philosophy and Social Science,PHILOS,PHILOS 3,2834,MOHSEN A M,21,11,1,1,1,0.0,0.0,1,5,0.0,41
Philosophy and Social Science,PHILOS,PHILOS 3,2835,MOHSEN A M,10,9,3,1,2,0.0,1,1,12,0.0,39
Philosophy and Social Science,PHILOS,PHILOS 4,2836,KLUMPE P A,19,3,0.0,1,1,0.0,1,0.0,3,0.0,28
Philosophy and Social Science,PHILOS,PHILOS 4,2837,KLUMPE P A,9,4,0.0,0.0,1,0.0,0.0,0.0,3,0.0,17
Philosophy and Social Science,PHILOS,PHILOS 5,2838,MORRIS S,18,10,10,2,0.0,1,0.0,0.0,4,0.0,45
Philosophy and Social Science,PHILOS,PHILOS 7,2840,KATHERINE A L,7,3,1,0.0,0.0,0.0,0.0,0.0,4,0.0,15
Philosophy and Social Science,PHILOS,PHILOS 7,2841,ORTEGA G R,17,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,25
Philosophy and Social Science,PHILOS,PHILOS 7,2839,KATHERINE A L,4,1,1,0.0,0.0,0.0,0.0,1,5,0.0,12
Philosophy and Social Science,PHILOS,PHILOS 9,2843,KLUMPE P A,11,8,6,0.0,0.0,2,0.0,0.0,11,0.0,38
Philosophy and Social Science,PHILOS,PHILOS 9,2842,KLUMPE P A,15,7,4,0.0,1,0.0,0.0,1,6,0.0,34
Philosophy and Social Science,PHILOS,PHILOS 20,2844,HUFFAKER P,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Science,PHILOS,PHILOS 22,2845,QUESADA D M,31,5,0.0,1,2,0.0,0.0,0.0,1,0.0,40
Philosophy and Social Science,PHILOS,PHILOS 23,2846,BENNET S E,21,6,2,0.0,3,0.0,0.0,0.0,4,0.0,36
Philosophy and Social Science,PHILOS,PHILOS 51,2848,OIFER E R,0.0,2,0.0,2,1,2,0.0,0.0,3,0.0,10
Philosophy and Social Science,PHILOS,PHILOS 51,2849,OIFER E R,0.0,5,1,0.0,0.0,1,0.0,0.0,2,0.0,9
Philosophy and Social Science,PHILOS,PHILOS 51,2850,OIFER E R,2,1,1,0.0,0.0,0.0,1,0.0,2,0.0,7
Philosophy and Social Science,PHILOS,PHILOS 52,3286,KURVINK S J,7,3,0.0,0.0,7,0.0,0.0,2,2,0.0,21
Philosophy and Social Science,PHILOS,PHILOS 88A,2851,SCHULTZ C K,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Science,PHILOS,PHILOS 88B,2853,SCHULTZ C K,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Philosophy and Social Science,POL SC,POL SC 1,2920,TAHVILDARANJESS R A,35,4,2,1,2,0.0,0.0,0.0,5,0.0,49
Philosophy and Social Science,POL SC,POL SC 1,2921,WOODS V,3,5,0.0,3,0.0,0.0,0.0,0.0,2,0.0,13
Philosophy and Social Science,POL SC,POL SC 1,2922,TAHVILDARANJESS R A,39,16,3,3,6,0.0,0.0,0.0,6,0.0,73
Philosophy and Social Science,POL SC,POL SC 1,2923,WOODS V,3,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,10
